SKU,Vintage,Producer,Vineyard,Designation,Color,Region,Varietal,Intensity,Age,Fruit 1,Fruit 2,Fruit 3,Fruit Character,Non Fruit 1,Non Fruit 2,Non Fruit 3,Non Fruit 4,Earth,Mineral,Wood Character,Tannin,Acid,Alcohol,Body,Texture
42463,2000,Domaine Leflaive,Batard Montrachet,,White,WhiteBurgundy,Chardonnay,Medium,Developing,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Toast,N/A,Medium Plus,Medium,Medium,Round
144207,2013,Domaine Leflaive,Batard Montrachet,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Creamy
127726,2014,Domaine Leflaive,Batard Montrachet,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Creamy
132186,2015,Domaine Leflaive,Batard Montrachet,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Creamy
140682,2016,Domaine Leflaive,Batard Montrachet,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Creamy
8810,1979,Domaine Leflaive,Batard Montrachet,,White,WhiteBurgundy,Chardonnay,Medium,Mature,Apricot,Orange,Peach,Dry,Nut,Honey,Floral,Spice,Smoke,Stone,,N/A,Medium Plus,Medium,Medium,Round
29029,1989,Domaine Leflaive,Chevalier Montrachet,,White,WhiteBurgundy,Chardonnay,Medium,Mature,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Toast,N/A,Medium Plus,Medium,Medium,Round
8805,1996,Domaine Leflaive,Chevalier Montrachet,,White,WhiteBurgundy,Chardonnay,Medium,Developing,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Toast,N/A,Medium Plus,Medium,Medium,Round
19786,2000,Domaine Leflaive,Chevalier Montrachet,,White,WhiteBurgundy,Chardonnay,Medium,Developing,Peach,Lemon,,Fresh,Nut,Butter,Floral,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium,Round
140674,2016,Domaine Leflaive,Sous le Dos d'Ane,Sous le Dos d'Ane,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Peach,,Fresh,Nut,Butter,Floral,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
139908,1989,Domaine Leflaive,Les Combettes,Les Combettes,White,WhiteBurgundy,Chardonnay,Medium,Mature,Lemon,Pear,White-Peach,Fresh,Hazelnut,Butter,White-Flowers,Spice,Smoke,Stone,Toast,N/A,Medium Plus,Medium,Medium,Round
50865,1995,Domaine Leflaive,Les Pucelles,Les Pucelles,White,WhiteBurgundy,Chardonnay,Medium,Developing,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium,Round
52231,2004,Domaine Leflaive,Clavoillon,Clavoillon,Red,WhiteBurgundy,Chardonnay,Medium,Developing,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Toast,N/A,Medium Plus,Medium,Medium Plus,Round
136135,2011,Domaine Leflaive,Clavoillon,Clavoillon,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
122569,2013,Domaine Leflaive,Clavoillon,Clavoillon,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
122568,2013,Domaine Leflaive,Clavoillon,Clavoillon,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
127734,2014,Domaine Leflaive,Les Folatieres,Les Folatieres,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
141739,2015,Domaine Leflaive,Les Pucelles,Les Pucelles,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
140673,2016,Domaine Leflaive,<none>,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
140680,2016,Domaine Leflaive,Les Pucelles,Les Pucelles,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
140679,2016,Domaine Leflaive,Les Folatieres,Les Folatieres,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
140678,2016,Domaine Leflaive,Les Combettes,Les Combettes,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
140677,2016,Domaine Leflaive,Clavoillon,Clavoillon,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
444443,1990,Domaine Leroy,,,White,WhiteBurgundy,Chardonnay,Medium,Developing,Peach,Pineapple,Mango,Fresh,Nut,Spice,Cream,Floral,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium,Creamy
143188,2014,Domaine Leroy,Champs Gains,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Peach,Pineapple,Mango,Fresh,Nut,Spice,Cream,Floral,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Creamy
143149,2017,Domaine Michelot,,Les Genevrieres,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Floral,Spice,Herbal,Nut,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
135916,2014,Dujac,,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Floral,Spice,,,Smoke,Stone,Toast,N/A,Medium Plus,Medium,Medium Plus,Round
138952,2016,Dujac,Les Combettes,Les Combettes,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Floral,Spice,Herbal,Nut,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
139744,1989,F. & A. Jobard,Charmes,Charmes,White,WhiteBurgundy,Chardonnay,Medium,Mature,Orange,Banana,Pear,Fresh,Hazelnut,Cream,White-Flowers,Honey,Mushroom,Stone,Smoke,N/A,Medium Plus,Medium,Medium,Round
139744,1989,F. & A. Jobard,Charmes,Charmes,White,WhiteBurgundy,Chardonnay,Medium,Mature,Orange,Banana,Pear,Fresh,Hazelnut,Cream,White-Flowers,Honey,Mushroom,Stone,Smoke,N/A,Medium Plus,Medium,Medium,Round
139746,1990,F. & A. Jobard,Charmes,Charmes,White,WhiteBurgundy,Chardonnay,Medium,Developing,Orange,Banana,Pear,Fresh,Hazelnut,Cream,White-Flowers,Honey,Mushroom,Stone,Smoke,N/A,Medium Plus,Medium,Medium,Round
136109,2011,F. & A. Jobard,Les Poruzots,Les Poruzots,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Spice,Floral,Herbal,,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
144452,2016,F. & D. Clair,,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Floral,Spice,,,Smoke,Stone,Toast,N/A,Medium Plus,Medium,Medium Plus,Round
133569,2014,F. & L. Pillot,,Les Champs Gains,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Spice,Floral,Herbal,,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
143137,2017,F. Carillon,,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Floral,Spice,,,Smoke,Stone,Toast,N/A,Medium Plus,Medium,Medium Plus,Round
143139,2017,F. Carillon,,Les Champs Gains,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Floral,Spice,Herbal,Nut,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
143141,2017,F. Carillon,,Les Folatieres,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Floral,Spice,Herbal,Nut,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
143138,2017,F. Carillon,,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Floral,Spice,Herbal,Nut,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
139742,1985,F. Colin,Vergers,Les Vergers,White,WhiteBurgundy,Chardonnay,Medium,Mature,Lemon,White-Peach,Orange,Dry,Hazelnut,White-Flowers,Cream,Spice,Mushroom,Stone,Smoke,N/A,Medium Plus,Medium,Medium,Round
140808,2017,F. d'Allaines,Les Chaumees,Les Chaumees,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Floral,Spice,,,Smoke,Stone,Toast,N/A,Medium Plus,Medium,Medium Plus,Round
138903,2017,F. Givaudin,,,White,WhiteBurgundy,Aligote,Medium Plus,Youthful,Lemon,Green-Apple,,Fresh,Herbal,Floral,,,Smoke,Crushed-Rock,,N/A,Medium Plus,Medium,Medium Plus,Lean
123326,2013,Faiveley,,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Floral,Spice,,,Smoke,Stone,Toast,N/A,Medium Plus,Medium,Medium Plus,Round
123245,2013,Faiveley,<none>,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,White-Peach,Mango,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
125787,2013,Fontaine-Gagnard,Criots Batard Montrachet,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,White-Peach,Mango,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Creamy
115380,2005,H. Boillot,Chevalier Montrachet,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Peach,,Fresh,Floral,Nut,Cream,,Smoke,Stone,Toast,N/A,Medium Plus,Medium,Medium Plus,Round
141094,2015,H. Boillot,,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Peach,Green-Apple,Fresh,Floral,Nut,Cream,Spice,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Creamy
135157,2016,H. Boillot,Montrachet,Clos de la Mouchere,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Peach,Green-Apple,Fresh,Floral,Nut,Cream,,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
144803,2017,H. Lignier,,,White,WhiteBurgundy,Aligote,Medium Plus,Youthful,Lemon,Green-Apple,,Fresh,Herbal,Floral,,,Smoke,Crushed-Rock,,N/A,Medium Plus,Medium,Medium Plus,Lean
144801,2016,H. Lignier,,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,,Fresh,Herbal,Floral,,,Smoke,Crushed-Rock,,N/A,Medium Plus,Medium,Medium Plus,Lean
135157,2016,Henri Boillot,Montrachet,Clos de la Mouchere,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Peach,Green-Apple,Fresh,Floral,Nut,Cream,,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
121253,2013,J. Carillon,Les Perrieres,Les Perrieres,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Peach,Green-Apple,Fresh,Floral,Nut,Cream,,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
50881,2014,J. Drouhin,Batard Montrachet,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Pear,Green-Apple,Fresh,Nut,Floral,Cream,,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
115928,2008,J. Drouhin,Clos des Mouches,Clos des Mouches,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Peach,Orange,Fresh,Nut,Floral,Cream,,Smoke,Crushed-Rock,Toast,N/A,Medium Plus,Medium,Medium Plus,Round
134562,2011,J. Drouhin,Clos des Mouches,Clos des Mouches,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Peach,Orange,Fresh,Nut,Floral,Cream,,Smoke,Crushed-Rock,Toast,N/A,Medium Plus,Medium,Medium Plus,Round
141650,1989,J. Drouhin,Montrachet,,White,WhiteBurgundy,Chardonnay,Medium,Mature,Orange,Pear,White-Peach,Fresh,Hazelnut,White-Flowers,Butter,Yeast,Mushroom,Stone,,N/A,Medium Plus,Medium,Medium,Round
141650,1989,J. Drouhin,Montrachet,,White,WhiteBurgundy,Chardonnay,Medium,Mature,Orange,Pear,White-Peach,Fresh,Hazelnut,White-Flowers,Butter,Yeast,Mushroom,Stone,,N/A,Medium Plus,Medium,Medium,Round
143780,2013,J. Drouhin,Montrachet,Les Perrieres,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Orange,Apricot,Lemon,Fresh,Almond,Honey,Cream,,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
137616,2014,J. Drouhin,Montrachet,Les Perrieres,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Orange,Apricot,Lemon,Fresh,Almond,Honey,Cream,,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
139652,1973,J. Drouhin,Montrachet,Marquis de Laguiche,White,WhiteBurgundy,Chardonnay,Medium,Mature,Orange,Apricot,Lemon,Dry,Hazelnut,Honey,Coffee,Cream,Mushroom,Stone,Smoke,N/A,Medium Plus,Medium,Medium,Round
138730,1985,J. Drouhin,Montrachet,Marquis de Laguiche,White,WhiteBurgundy,Chardonnay,Medium,Mature,Lemon,Apricot,Coconut,Dry,Hazelnut,Honey,White-Flowers,Butter,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium,Round
29039,1990,J. Drouhin,Montrachet,Marquis de Laguiche,White,WhiteBurgundy,Chardonnay,Medium,Developing,Lemon,Apricot,Coconut,Fresh,Hazelnut,Honey,White-Flowers,Butter,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium,Round
33084,1999,J. Drouhin,Montrachet,Marquis de Laguiche,White,WhiteBurgundy,Chardonnay,Medium,Developing,Lemon,Apricot,Coconut,Fresh,Hazelnut,Honey,White-Flowers,Butter,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium,Round
130833,2011,J. Drouhin,Montrachet,Marquis de Laguiche,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,White-Peach,Mango,Fresh,Hazelnut,White-Flowers,Butter,Honey,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
128169,2014,J. Drouhin,Montrachet,Marquis de Laguiche,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,White-Peach,Mango,Fresh,Hazelnut,White-Flowers,Butter,Honey,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
130842,2015,J. Drouhin,Montrachet,Marquis de Laguiche,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,White-Peach,Mango,Fresh,Hazelnut,White-Flowers,Butter,Honey,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
135780,2016,J. Drouhin,Montrachet,Marquis de Laguiche,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,White-Peach,Mango,Fresh,Hazelnut,White-Flowers,Butter,Honey,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
144209,1957,J. Drouhin,,Perrieres,White,WhiteBurgundy,Chardonnay,Medium,Mature,Orange,Apricot,Lemon,Dry,Hazelnut,Honey,Coffee,Cream,Mushroom,Stone,Smoke,N/A,Medium Plus,Medium,Medium,Round
138583,2011,J. Drouhin,Montrachet,Pucelles,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,,Fresh,Almond,White-Flowers,Butter,Spice,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
136148,2009,J. Prieur,,Les Combettes,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,,Fresh,Almond,White-Flowers,Butter,Spice,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
108316,1989,J.N. Gagnard,,Les Caillerets,White,WhiteBurgundy,Chardonnay,Medium,Mature,Yellow-Apple,Lemon,Apricot,Fresh,Nut,Floral,Cream,Spice,Smoke,Stone,Toast,N/A,Medium Plus,Medium,Medium,Round
136902,2013,J.N. Gagnard,,Les Caillerets,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Nut,Spice,Cream,,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
136582,2013,J.N. Gagnard,Cailleret,Les Caillerets,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Nut,Spice,Cream,,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
144281,2016,L. Cognard,<none>,Les Bassets,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,,Fresh,Nut,Floral,Spice,,Smoke,Stone,,N/A,Medium Plus,Medium,Medium Plus,Round
1895,,L. Jadot,<none>,,White,WhiteBurgundy,Chardonnay,Medium,Youthful,Lemon,Green-Apple,,Fresh,Nut,Floral,Spice,,Smoke,Stone,,N/A,Medium Plus,Medium,Medium,Round
139747,1985,L. Jadot,Morgeot,"Morgeot, Clos de la Chapelle",White,WhiteBurgundy,Chardonnay,Medium,Mature,Peach,Apricot,Orange,Dry,Hazelnut,Honey,Spice,Cream,Mushroom,Stone,Smoke,N/A,Medium Plus,Medium,Medium,Round
144213,1957,L. Jadot,,,White,WhiteBurgundy,Chardonnay,Medium,Mature,Orange,Apricot,Lemon,Dry,Hazelnut,Honey,Coffee,Cream,Mushroom,Stone,Smoke,N/A,Medium Plus,Medium,Medium,Round
139748,1978,L. Jadot,Cote de la Garenne,Clos de la Garenne,White,WhiteBurgundy,Chardonnay,Medium,Mature,Lemon,Apricot,Coconut,Dry,Hazelnut,Butter,White-Flowers,Honey,Mushroom,Stone,Smoke,N/A,Medium Plus,Medium,Medium,Round
137635,2014,L. Latour,,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Peach,Lemon,Pineapple,Fresh,Spice,Butter,Nut,,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
139431,2013,L. Latour,Demoiselles,Les Demoiselles,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Peach,Yellow-Apple,Lemon,Fresh,Spice,Butter,Floral,,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
145253,2017,L. Latour,,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Cream,Spice,Floral,,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
15095,2014,L. Michel,,Butteaux,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,,Fresh,Salinity,Cream,White-Flowers,,Smoke,Chalk,,N/A,Medium Plus,Medium,Medium Plus,Lean
141577,2016,L. Tribut,,Beauroy,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,,Fresh,Salinity,Cream,White-Flowers,,Smoke,Chalk,,N/A,Medium Plus,Medium,Medium Plus,Lean
121278,2016,L&C Poitout,Bienommee,Bienommee,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,,Fresh,Salinity,Cream,White-Flowers,,Smoke,Chalk,,N/A,Medium Plus,Medium,Medium Plus,Lean
140037,2015,Latour-Giraud,Les Genevrieres,Genevrieres,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Cream,White-Flowers,Spice,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
140038,2015,Latour-Giraud,Les Perrieres,Perrieres,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Cream,White-Flowers,Spice,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
140037,2015,Latour-Giraud,Les Genevrieres,Genevrieres,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Cream,White-Flowers,Spice,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
136150,2012,M. Niellon,,Les Chenevottes,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
124085,2013,M. Niellon,Champs Gain,Champ Gains,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
131025,2014,M. Niellon,Les Vergers,Clos St. Jean,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Almond,Butter,White-Flowers,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
120115,1990,M. Niellon,Chevalier Montrachet,,White,WhiteBurgundy,Chardonnay,Medium,Developing,Lemon,Peach,Coconut,Fresh,Nut,Cream,Floral,Spice,Smoke,Crushed-Rock,Toast,N/A,Medium Plus,Medium,Medium,Round
26460,2002,M. Niellon,Chevalier Montrachet,,White,WhiteBurgundy,Chardonnay,Medium,Developing,Lemon,Peach,Pineapple,Fresh,Floral,Cream,Nut,Spice,Smoke,Crushed-Rock,Vanilla,N/A,Medium Plus,Medium,Medium,Round
134560,2008,M. Niellon,Chevalier Montrachet,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Peach,,Fresh,Nut,Butter,Floral,Spice,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Creamy
143716,2011,Marc-Antonin Blain,,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Floral,Spice,,,Smoke,Stone,Toast,N/A,Medium Plus,Medium,Medium Plus,Creamy
144644,2012,Moreau Naudet,Montee de Tonnerre,Montee de Tonnerre,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,,Fresh,Salinity,Cream,White-Flowers,,Smoke,Crushed-Rock,,N/A,Medium Plus,Medium,Medium Plus,Round
144313,2014,Moreau-Naudet,<none>,"Pargues, Vieilles Vignes",White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,,Fresh,Salinity,Cream,White-Flowers,,Smoke,Crushed-Rock,,N/A,Medium Plus,Medium,Medium Plus,Lean
120969,2017,Moreau-Naudet,,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,,Fresh,Salinity,Cream,White-Flowers,,Smoke,Crushed-Rock,,N/A,Medium Plus,Medium,Medium Plus,Lean
145009,2017,Moutard-Diligent,<none>,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,,Fresh,Floral,Nut,Spice,,Smoke,Stone,,N/A,Medium Plus,Medium,Medium Plus,Lean
138927,2007,N. Potel,Montrachet,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Butter,White-Flowers,Spice,Herbal,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Round
143014,2015,O. Leflaive,,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Butter,White-Flowers,Spice,Herbal,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Creamy
11048,2015,O. Leflaive,<none>,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Butter,White-Flowers,Spice,Herbal,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Creamy
141502,2016,O. Leflaive,<none>,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Butter,White-Flowers,Spice,Herbal,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Creamy
143013,2013,O. Leflaive,,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,White-Peach,Fresh,Butter,White-Flowers,Spice,Herbal,Smoke,Stone,Vanilla,N/A,Medium Plus,Medium,Medium Plus,Creamy
141501,2016,O. Leflaive,<none>,,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Floral,Spice,,,Smoke,Stone,Toast,N/A,Medium Plus,Medium,Medium Plus,Round
141503,2016,O. Leflaive,Les Cloux,Les Cloux,White,WhiteBurgundy,Chardonnay,Medium Plus,Youthful,Lemon,Green-Apple,Peach,Fresh,Floral,Spice,,,Smoke,Stone,Toast,N/A,Medium Plus,Medium,Medium Plus,Round
